area,rooms,bathroom,parking spaces,floor,animal,furniture,hoa (R$),rent amount (R$),property tax (R$),fire insurance (R$),total (R$),city_pos_0,city_pos_1,city_pos_2,city_pos_3,city_pos_4
120,3,3,2,5,1,0,800,3000,167,44,4011,0,0,1,0,0
60,2,2,1,11,1,0,647,4000,21,51,4719,0,0,0,0,1
90,2,1,1,1,1,0,1000,3000,50,39,4089,0,0,0,0,1
53,2,1,0,3,0,0,535,1800,50,24,2409,0,0,0,1,0
80,2,2,5,0,1,0,0,3000,59,46,3105,0,0,0,0,1
87,4,2,2,4,1,0,784,1600,106,21,2511,0,1,0,0,0
110,3,1,1,1,1,0,557,5000,188,65,5810,0,0,0,1,0
113,4,2,1,3,1,0,1587,4000,429,54,6070,1,0,0,0,0
170,3,2,2,5,0,0,2199,5000,423,64,7686,0,0,0,0,1
150,3,2,0,1,0,0,700,3000,42,39,3781,0,0,0,0,1
60,2,2,1,11,1,0,469,1500,51,22,2042,0,0,1,0,0
43,1,1,0,4,0,1,290,2100,66,31,2487,0,0,1,0,0
130,3,2,2,4,1,1,800,3500,0,45,4345,0,0,0,0,1
69,3,2,0,7,1,1,650,1900,185,25,2760,0,0,0,0,1
306,3,2,2,0,1,0,0,2500,422,38,2960,0,1,0,0,0
187,3,2,3,0,1,0,500,3500,193,53,4246,0,0,0,0,1
385,3,4,3,0,1,0,0,9000,1500,136,10640,0,0,0,0,1
355,4,4,3,0,1,0,0,7300,660,110,8070,0,0,0,0,1
90,2,1,1,2,1,0,405,1100,380,17,1902,0,0,1,0,0
190,3,4,4,0,1,0,0,5000,275,76,5351,0,0,0,0,1
181,2,1,2,0,1,0,0,1400,132,22,1554,0,1,0,0,0
350,3,5,4,13,1,0,4000,3490,1750,45,9285,0,0,0,0,1
168,5,3,2,2,1,0,1443,2900,408,39,4790,1,0,0,0,0
73,2,1,0,1,1,0,1600,2800,204,37,4641,0,0,0,1,0
378,5,5,4,4,1,0,4000,3000,2000,39,9039,0,0,0,0,1
60,2,1,1,0,1,0,0,1300,180,20,1500,0,1,0,0,0
362,4,5,0,19,0,0,4138,15000,1975,200,21310,1,0,0,0,0
90,3,2,0,0,1,0,0,1700,136,26,1862,0,0,0,0,1
42,1,1,0,4,0,1,500,1973,79,26,2578,0,0,0,1,0
56,2,1,1,18,1,0,568,1000,88,13,1669,0,0,0,1,0
16,1,1,0,1,0,0,0,850,30,11,891,0,0,0,0,1
90,2,2,2,15,0,1,1400,10000,0,127,11530,0,0,0,0,1
67,1,1,0,13,1,0,375,850,55,12,1292,1,0,0,0,0
488,4,3,3,0,1,0,14130,6400,1214,82,21820,0,0,0,0,1
30,1,1,0,10,1,0,850,1100,60,15,2025,0,0,0,1,0
290,6,3,4,0,1,0,0,8000,1525,121,9646,0,0,0,0,1
266,3,3,4,10,1,0,4700,6400,1500,82,12680,0,0,0,0,1
47,2,1,1,4,1,0,260,900,25,12,1197,0,1,0,0,0
590,6,6,2,0,1,1,750,8000,975,122,9847,0,0,0,1,0
900,4,9,8,1,1,0,0,15000,5700,226,20930,0,0,0,0,1
86,2,1,1,0,1,0,0,2200,110,34,2344,0,0,0,0,1
290,3,3,2,0,1,1,0,15000,1000,226,16230,0,0,0,0,1
84,3,2,2,4,1,0,750,3300,100,49,4199,0,0,1,0,0
160,3,1,2,0,1,0,0,5000,225,76,5301,0,0,0,0,1
37,1,1,0,3,0,1,470,3500,127,45,4142,0,0,0,0,1
73,3,1,1,4,1,0,308,850,46,11,1215,0,1,0,0,0
350,4,5,5,17,1,1,2400,15000,2400,191,19990,0,0,0,0,1
57,1,1,0,2,1,0,200,1100,10,15,1325,0,0,0,1,0
48,1,1,0,9,1,0,350,650,21,9,1030,0,1,0,0,0
30,1,1,0,8,1,0,390,800,25,11,1226,0,0,0,1,0
198,6,3,4,0,1,0,0,2000,145,31,2176,0,1,0,0,0
47,1,1,0,2,0,0,300,1000,59,15,1374,0,0,1,0,0
60,2,1,1,3,1,0,250,800,22,12,1084,0,0,1,0,0
230,3,3,0,9,1,1,1700,5000,109,64,6873,0,0,0,0,1
90,2,1,1,0,0,0,0,1520,0,25,1545,1,0,0,0,0
129,3,2,1,8,1,1,1200,3255,167,42,4664,0,0,0,1,0
240,4,4,4,22,1,0,1980,6672,417,85,9154,0,0,0,0,1
55,1,1,0,14,1,0,700,1020,29,15,1764,0,0,1,0,0
52,1,1,0,0,1,0,150,1200,42,18,1410,0,0,1,0,0
250,3,4,3,8,1,0,1610,6000,1089,77,8776,0,0,0,0,1
200,3,2,2,19,1,0,2573,10000,1121,127,13820,0,0,0,0,1
312,4,3,3,1,1,0,1498,2300,463,31,4292,1,0,0,0,0
230,5,5,3,0,1,0,0,9900,620,149,10670,0,0,0,0,1
72,2,2,2,9,1,0,750,2480,209,32,3471,0,0,0,0,1
55,2,1,0,5,1,1,620,2400,24,31,3075,0,0,0,0,1
72,2,2,1,2,0,1,914,3600,133,47,4694,0,0,0,1,0
50,2,1,0,0,1,0,0,1200,83,19,1302,0,0,0,0,1
17,1,1,0,1,1,0,0,2700,5,35,2740,0,0,0,0,1
160,3,3,2,4,1,0,150,2400,263,32,2845,1,0,0,0,0
214,4,4,3,5,1,0,2638,6520,1187,83,10430,0,0,0,0,1
65,1,1,0,0,1,0,300,1800,30,24,2154,0,0,0,1,0
136,3,2,1,10,0,1,1300,6500,267,47,8114,0,0,0,0,1
70,2,2,1,6,1,0,440,1900,57,28,2425,0,0,1,0,0
38,1,1,0,2,1,0,340,650,350,10,1350,0,0,1,0,0
450,8,5,5,0,1,0,0,8000,1000,121,9121,0,0,0,0,1
67,2,1,1,2,1,0,1217,2200,130,29,3576,0,0,0,1,0
20,1,1,0,1,0,0,0,1100,35,14,1149,0,0,0,0,1
41,1,1,0,12,1,0,290,1530,60,20,1900,0,0,0,0,1
50,2,1,1,7,1,0,500,1550,7,20,2077,0,0,0,0,1
205,3,3,3,0,1,0,0,5525,575,84,6184,0,0,0,0,1
100,3,2,1,0,1,0,0,3300,500,50,3850,0,0,0,0,1
190,3,4,4,16,1,1,2849,15000,1160,191,19200,0,0,0,0,1
45,2,1,0,0,1,0,0,1350,0,23,1373,1,0,0,0,0
57,1,1,1,2,1,0,605,800,66,11,1482,0,1,0,0,0
88,1,2,2,3,1,0,340,1600,40,24,2004,0,0,1,0,0
70,1,1,1,10,1,1,459,3400,80,44,3983,0,0,0,0,1
76,2,2,0,11,1,1,646,2800,0,36,3482,0,0,0,0,1
36,1,1,0,10,1,0,450,1370,29,18,1867,0,0,0,1,0
61,2,2,2,11,1,0,445,2500,42,37,3024,0,0,1,0,0
280,4,3,6,0,1,1,0,12500,706,188,13390,0,0,0,0,1
480,5,6,3,0,1,0,0,5000,1000,76,6076,0,0,0,0,1
45,1,1,1,17,1,1,0,1950,0,25,1975,0,1,0,0,0
42,1,1,0,9,1,1,1290,1500,184,20,2994,0,0,0,0,1
62,2,1,0,4,1,0,352,736,28,11,1127,0,0,1,0,0
38,2,1,0,2,1,0,90,1500,0,20,1610,0,0,0,0,1
44,1,1,1,8,0,1,578,2400,0,31,3009,0,0,0,0,1
75,3,2,2,11,1,0,630,2800,167,36,3633,0,0,0,0,1
66,2,1,1,2,1,0,650,1250,0,17,1917,0,0,0,1,0
125,3,3,2,0,1,0,0,2800,38,43,2881,0,0,0,0,1
62,2,1,2,7,1,0,609,1500,90,20,2219,0,1,0,0,0
77,2,1,1,5,1,0,1148,3100,464,40,4752,0,0,0,0,1
136,2,4,2,7,1,0,1540,4800,242,61,6643,0,0,0,0,1
200,4,2,1,5,1,0,2115,5000,328,64,7507,0,0,0,0,1
35,1,1,0,1,0,0,250,1305,0,17,1572,0,0,0,0,1
250,4,3,2,0,1,1,10,4500,100,68,4678,0,0,0,0,1
90,2,2,2,0,1,1,0,4100,0,62,4162,0,0,0,0,1
72,2,2,1,7,1,0,480,850,9,11,1350,0,1,0,0,0
168,3,3,5,16,1,0,1675,3500,184,45,5404,0,0,0,0,1
360,3,4,3,5,1,1,4000,13200,500,193,17890,0,0,1,0,0
38,1,1,1,9,1,0,500,740,30,10,1280,0,1,0,0,0
23,1,1,1,26,1,0,487,2300,59,30,2876,0,0,0,0,1
440,3,3,3,7,0,0,100,10500,84,154,10840,0,0,1,0,0
120,3,3,2,9,1,1,1200,3500,109,45,4854,0,0,0,0,1
90,2,2,0,5,1,0,830,2500,84,33,3447,0,0,0,1,0
125,4,2,0,7,1,0,1006,1632,150,14,2802,0,0,1,0,0
200,3,4,3,6,1,1,1800,5058,1200,65,8123,0,0,0,0,1
190,3,3,2,5,1,0,1800,3260,292,42,5394,0,0,0,0,1
123,3,2,1,3,1,0,363,2600,143,35,3141,1,0,0,0,0
53,2,1,1,0,1,0,284,2000,41,26,2351,0,1,0,0,0
70,2,1,1,2,1,0,560,2180,60,29,2829,0,0,0,1,0
90,2,2,2,17,1,1,1500,12200,454,155,14310,0,0,0,0,1
95,3,2,0,0,1,0,0,1590,0,24,1614,0,0,0,0,1
74,3,1,1,4,1,0,474,900,40,12,1426,0,1,0,0,0
64,1,1,1,15,0,0,620,3600,0,46,4266,0,0,0,0,1
155,4,5,3,14,0,0,1850,6000,625,77,8552,0,0,0,0,1
125,3,1,2,3,0,0,1000,2200,159,29,3388,0,0,0,1,0
40,1,1,1,9,1,1,350,1580,25,21,1976,0,0,0,0,1
350,3,2,4,0,1,1,0,6522,492,116,7130,0,0,1,0,0
417,3,5,8,0,1,0,0,7650,450,126,8226,1,0,0,0,0
350,4,4,4,0,1,0,0,6000,192,107,6299,0,0,1,0,0
40,1,1,1,8,0,0,440,2800,100,36,3376,0,0,0,0,1
30,1,1,1,15,0,1,668,3500,127,45,4340,0,0,0,0,1
142,3,4,2,4,1,0,1100,4500,375,58,6033,0,0,0,0,1
110,3,3,2,5,1,1,1300,4000,300,59,5659,0,0,1,0,0
100,4,4,1,0,1,0,0,10000,9,151,10160,0,0,0,0,1
377,5,4,3,0,1,0,0,8000,900,121,9021,0,0,0,0,1
230,2,3,3,17,1,1,2575,8000,633,102,11310,0,0,0,0,1
35,1,1,0,5,0,1,450,1800,91,7,2348,0,0,0,0,1
32,1,1,1,16,1,0,533,2900,0,37,3470,0,0,0,0,1
74,2,1,1,5,1,0,569,2024,71,8,2672,0,0,0,0,1
147,2,3,4,19,1,0,2600,1200,375,16,4191,0,0,0,0,1
35,1,1,0,3,1,1,480,2500,60,32,3072,0,0,0,0,1
26,1,1,0,7,1,1,630,1500,84,20,2234,0,0,0,1,0
70,2,2,1,5,1,1,517,1700,5,22,2244,0,0,0,0,1
150,3,3,3,19,1,1,1800,2800,740,36,5376,0,0,0,0,1
200,3,3,2,0,1,0,0,8000,292,121,8413,0,0,0,0,1
60,1,1,1,14,1,0,583,1100,49,14,1746,0,1,0,0,0
250,4,5,3,2,1,0,1700,2550,334,33,4617,0,0,0,0,1
44,1,2,0,12,0,1,3300,3300,126,42,6768,0,0,0,0,1
250,7,5,2,0,1,1,0,6000,0,91,6091,0,0,0,0,1
157,3,2,0,7,1,0,1325,4500,347,58,6230,0,0,0,0,1
97,2,2,0,1,1,0,1200,5600,0,71,6871,0,0,0,0,1
548,4,7,6,17,1,0,5905,15000,2484,200,23590,1,0,0,0,0
28,1,1,0,1,1,0,0,1325,0,17,1342,0,0,0,0,1
250,3,4,0,1,1,1,2000,10000,1667,127,13790,0,0,0,0,1
193,4,2,2,0,1,0,0,8900,255,146,9301,1,0,0,0,0
428,5,5,4,0,1,1,0,9600,667,158,10430,1,0,0,0,0
50,2,1,0,2,0,0,200,950,0,13,1163,0,0,0,0,1
135,2,3,2,5,0,0,2000,12300,542,156,15000,0,0,0,0,1
103,2,2,1,8,1,0,530,1600,221,21,2372,0,0,0,1,0
103,3,2,2,2,1,0,1500,1360,292,18,3170,0,1,0,0,0
80,3,2,1,0,1,0,740,1500,150,20,2410,0,0,0,0,1
160,3,3,2,10,1,0,1229,4000,390,51,5670,0,0,0,0,1
238,4,3,4,24,1,0,2980,10200,1816,130,15130,0,0,0,0,1
500,7,4,4,0,1,0,0,5500,167,91,5758,1,0,0,0,0
580,5,5,4,4,1,0,9900,15000,2200,191,27290,0,0,0,0,1
80,1,1,0,0,1,0,0,1370,50,21,1441,0,0,0,0,1
210,4,5,3,12,1,1,2620,2975,1184,38,6817,0,0,0,0,1
106,3,3,1,7,1,0,900,2250,186,33,3369,0,0,1,0,0
30,1,1,0,11,1,0,500,1200,21,16,1737,0,0,0,1,0
156,3,2,1,0,1,0,0,2000,147,31,2178,0,0,0,0,1
60,1,1,1,0,1,0,0,1250,0,19,1269,0,0,0,0,1
200,3,4,0,2,1,0,3672,3600,780,46,8098,0,0,0,0,1
70,2,2,0,1,1,0,280,1000,138,13,1431,0,0,0,0,1
177,4,5,4,5,1,0,1500,9200,959,117,11780,0,0,0,0,1
103,3,3,2,0,1,0,735,2500,19,38,3292,0,0,0,0,1
440,4,4,4,0,1,0,0,12000,2500,181,14680,0,0,0,0,1
65,2,1,1,8,1,1,600,1700,92,22,2414,0,0,0,0,1
260,5,3,3,12,1,0,2000,4000,487,54,6541,1,0,0,0,0
200,4,4,6,0,1,0,0,4320,375,65,4760,0,0,0,0,1
96,3,2,1,12,1,0,1122,3050,231,39,4442,0,0,0,0,1
68,2,2,1,2,1,1,690,2900,137,37,3764,0,0,0,0,1
300,5,5,5,0,0,0,0,4500,450,74,5024,1,0,0,0,0
34,1,1,0,2,1,0,305,750,27,10,1092,0,0,0,0,1
398,5,6,0,2,1,0,3500,8500,700,108,12810,0,1,0,0,0
100,1,1,0,1,1,0,0,2600,0,35,2635,1,0,0,0,0
176,4,5,3,6,1,1,2136,6500,704,87,9427,1,0,0,0,0
90,2,2,2,4,0,1,500,4000,250,54,4804,1,0,0,0,0
680,7,6,8,0,1,0,0,8000,428,132,8560,1,0,0,0,0
220,4,3,0,9,1,1,3000,15000,1138,200,19340,1,0,0,0,0
110,2,2,2,0,0,0,0,2120,174,32,2326,0,0,0,0,1
180,3,2,1,2,1,1,1260,5500,255,70,7085,0,0,0,0,1
36,1,1,1,8,1,0,410,1800,93,8,2311,0,0,0,0,1
450,4,4,4,8,1,0,2394,12700,836,170,16100,1,0,0,0,0
103,3,2,0,1,1,0,812,3300,336,43,4491,0,0,0,1,0
101,2,2,2,5,1,0,480,1800,500,27,2807,0,0,1,0,0
196,4,4,0,11,1,0,2450,6000,1458,77,9985,0,0,0,0,1
28,1,1,0,0,1,0,495,1980,68,26,2569,0,0,0,1,0
260,3,4,4,0,1,0,0,4500,0,68,4568,0,0,0,0,1
330,4,2,5,0,1,0,0,1870,400,29,2299,0,0,0,0,1
70,3,2,1,6,1,0,607,1189,96,16,1908,0,0,0,1,0
33,1,1,0,3,1,0,500,1200,13,16,1729,0,0,0,1,0
160,3,3,2,3,1,0,2200,10500,505,134,13340,0,0,0,0,1
60,2,1,1,9,1,0,506,1350,42,18,1916,0,0,0,0,1
36,1,1,1,1,1,0,130,1379,99,10,1618,0,0,0,0,1
20,1,1,0,1,1,1,0,2060,0,27,2087,0,0,0,0,1
70,2,1,0,1,1,0,375,750,26,11,1162,0,0,1,0,0
180,3,4,4,0,1,1,0,4700,2,71,4773,0,0,0,0,1
105,3,3,1,5,1,0,980,2150,0,28,3158,0,0,0,0,1
275,4,5,4,1,1,0,4200,9700,1334,123,15360,0,0,0,0,1
450,2,2,5,0,1,0,0,1512,71,25,1608,1,0,0,0,0
360,4,6,4,0,1,0,864,7700,300,116,8980,0,1,0,0,0
140,2,2,1,5,0,1,700,1900,150,25,2775,0,0,0,0,1
900,3,5,8,0,1,0,0,8000,2250,121,10370,0,0,0,0,1
152,3,5,3,9,1,0,1600,6000,321,88,8009,0,0,1,0,0
280,3,4,3,0,1,1,0,8000,500,121,8621,0,0,0,0,1
230,4,4,3,5,0,0,2564,2500,934,32,6030,0,0,0,0,1
92,3,2,3,6,1,0,700,2100,167,27,2994,0,1,0,0,0
58,1,1,1,0,1,0,0,1100,34,19,1153,1,0,0,0,0
41,2,1,1,5,0,0,248,1193,0,16,1457,0,1,0,0,0
206,4,4,3,10,1,0,1890,12000,917,153,14960,0,0,0,0,1
214,3,3,2,1,1,0,2016,5900,227,75,8218,0,1,0,0,0
110,2,2,1,18,1,0,1286,1710,0,22,3018,0,0,0,0,1
100,2,1,0,0,1,0,0,777,25,13,815,1,0,0,0,0
80,2,2,1,4,1,0,250,1200,0,16,1466,1,0,0,0,0
311,3,4,3,20,0,0,3075,13000,1753,174,18000,1,0,0,0,0
200,2,3,2,1,1,1,1700,15000,667,191,17560,0,0,0,0,1
96,3,2,2,10,1,0,800,3200,189,41,4230,0,1,0,0,0
140,4,2,1,1,0,0,1700,6000,380,78,8158,0,0,0,1,0
138,3,3,2,17,1,0,1100,7070,382,90,8642,0,0,0,0,1
140,3,3,1,6,1,1,2200,3900,359,50,6509,0,0,0,0,1
60,2,2,1,2,0,0,592,1250,0,17,1859,0,0,0,1,0
40,1,1,0,0,0,0,0,600,34,10,644,0,0,0,0,1
178,3,4,4,6,1,1,2700,10200,667,130,13700,0,0,0,0,1
140,3,3,2,0,1,1,0,4900,25,74,4999,0,0,0,0,1
72,2,1,0,1,1,0,864,1020,0,13,1897,0,0,0,0,1
117,2,1,1,5,0,1,720,2700,11,35,3466,0,0,0,0,1
35,1,1,1,1,1,0,0,977,30,13,1020,0,0,0,0,1
42,1,1,0,1,1,1,360,890,0,13,1263,0,0,1,0,0
29,1,1,0,1,1,0,0,1100,8,15,1123,1,0,0,0,0
130,2,1,0,1,1,0,650,2150,9,28,2837,0,0,0,0,1
100,3,2,1,4,1,0,2350,5000,333,65,7748,0,0,0,1,0
39,1,1,0,4,1,0,450,609,44,8,1111,0,0,0,1,0
61,1,1,0,9,0,0,394,1600,0,21,2015,0,0,0,0,1
750,4,5,5,0,0,0,0,10400,667,157,11220,0,1,0,0,0
142,4,3,2,3,1,0,900,2700,277,36,3913,1,0,0,0,0
650,4,4,8,0,1,0,0,7500,200,113,7813,0,1,0,0,0
69,2,2,0,0,1,0,0,1700,73,26,1799,0,0,0,0,1
100,2,2,4,0,1,0,0,2600,46,40,2686,0,0,0,0,1
300,4,2,2,3,1,0,1750,8000,500,107,10360,1,0,0,0,0
190,3,4,3,14,1,1,1700,2740,900,35,5375,0,0,0,0,1
115,2,2,0,13,1,0,950,4500,2731,58,8239,0,0,0,1,0
119,3,1,1,5,1,0,926,1200,100,16,2242,0,1,0,0,0
100,2,3,1,4,1,1,1200,1890,42,24,3156,0,0,0,0,1
55,2,1,1,3,1,0,400,1087,0,14,1501,0,0,0,0,1
44,1,1,1,2,1,1,724,3000,89,39,3852,0,0,0,0,1
316,4,6,4,18,1,1,4767,8000,1963,102,14830,0,0,0,0,1
83,2,3,2,0,1,0,200,3500,167,53,3920,0,0,0,0,1
1000,5,7,8,0,1,0,0,14980,1904,246,17130,1,0,0,0,0
150,3,2,1,8,1,0,1172,4800,0,61,6033,0,0,0,0,1
53,2,1,1,7,1,0,450,4200,42,54,4746,0,0,0,0,1
49,2,1,1,0,1,0,400,970,4,13,1387,0,0,0,0,1
185,3,3,2,6,1,0,1200,2200,100,28,3528,0,1,0,0,0
40,1,1,0,0,1,0,0,1200,20,19,1239,0,0,0,1,0
65,2,1,0,3,1,0,654,1140,9,15,1818,0,0,0,0,1
67,3,2,1,10,0,0,496,1560,72,20,2148,0,0,0,0,1
46,1,1,1,9,1,0,500,2200,35,28,2763,0,0,0,0,1
205,3,2,1,2,1,0,950,2200,156,28,3334,0,1,0,0,0
550,5,5,3,0,1,0,0,9000,500,160,9660,0,0,1,0,0
50,1,1,1,3,1,0,393,650,33,9,1085,0,1,0,0,0
266,4,5,4,7,1,0,2900,10900,1167,139,15110,0,0,0,0,1
280,3,2,2,10,1,1,3140,8000,1126,104,12370,0,0,0,1,0
70,1,1,0,4,1,0,760,2400,156,31,3347,0,0,0,0,1
84,3,2,2,8,0,0,700,2340,250,30,3320,0,0,0,0,1
40,1,1,0,3,0,0,496,1000,116,14,1626,1,0,0,0,0
117,3,2,1,7,1,0,750,4110,384,53,5297,0,0,0,1,0
68,2,2,2,8,1,1,1030,3430,236,44,4740,0,0,0,0,1
140,2,2,2,11,1,1,692,2800,104,38,3634,1,0,0,0,0
450,4,2,3,0,1,0,0,13000,1000,196,14200,0,0,0,0,1
44,1,2,0,3,1,0,140,1350,100,20,1610,0,0,1,0,0
40,1,1,1,3,1,1,686,3200,52,41,3979,0,0,0,0,1
70,1,2,1,1,1,1,1300,8250,209,105,9864,0,0,0,0,1
50,1,2,0,0,1,0,0,900,50,14,964,0,0,0,0,1
405,2,3,0,7,1,0,3500,4000,699,54,8253,1,0,0,0,0
75,2,2,1,1,1,0,700,3160,165,41,4066,0,0,0,0,1
80,3,3,1,3,1,0,560,1501,0,20,2081,1,0,0,0,0
450,4,5,6,0,1,0,0,12000,1334,181,13520,0,0,0,0,1
225,4,5,4,10,1,1,1600,7106,0,91,8797,0,0,0,0,1
250,3,2,3,35,1,1,2500,15000,1084,191,18780,0,0,0,0,1
60,2,1,1,5,0,0,965,2200,165,28,3358,0,0,0,0,1
31,1,1,1,9,0,1,1500,3400,150,44,5094,0,0,0,0,1
100,3,1,3,0,1,0,0,2000,164,31,2195,0,0,0,0,1
20,1,1,0,6,0,0,420,1050,79,14,1563,1,0,0,0,0
200,3,4,8,0,1,0,0,7000,25,106,7131,0,0,0,0,1
50,1,1,1,8,1,0,780,1690,62,22,2554,0,1,0,0,0
61,3,2,2,15,1,0,712,2200,90,28,3030,0,0,0,0,1
200,3,4,2,3,1,0,4475,9800,820,125,15220,0,0,0,0,1
100,2,2,0,0,1,0,0,11000,100,181,11280,1,0,0,0,0
365,4,5,6,4,1,0,3722,13900,2588,177,20390,0,0,0,0,1
38,1,1,0,13,1,0,414,3000,64,39,3517,0,0,0,0,1
49,2,1,0,4,1,0,362,1350,58,18,1788,0,0,0,1,0
207,3,5,4,6,1,0,2400,12000,934,153,15490,0,0,0,0,1
82,3,2,1,6,1,0,825,1500,142,20,2487,0,1,0,0,0
400,5,4,3,0,1,0,0,4000,250,61,4311,0,0,0,0,1
170,4,2,2,6,1,0,2420,9000,834,116,12370,0,0,0,1,0
105,3,2,2,3,1,1,370,2890,217,43,3520,0,0,1,0,0
383,4,4,5,2,1,0,2189,3004,709,39,5941,0,0,0,0,1
168,3,3,3,3,1,0,1605,2700,322,35,4662,0,0,0,0,1
53,2,2,1,10,1,1,1940,2400,389,31,4760,0,0,0,0,1
320,4,3,2,0,1,0,0,4500,125,80,4705,0,0,1,0,0
300,3,4,3,18,1,0,3500,9900,834,126,14360,0,0,0,0,1
100,3,2,3,0,1,0,0,2200,0,34,2234,0,1,0,0,0
40,1,1,0,0,1,0,0,900,80,12,992,0,0,0,0,1
180,3,1,0,0,1,0,0,2500,334,38,2872,0,0,0,0,1
257,4,5,4,8,1,1,2730,7500,1107,96,11430,0,0,0,0,1
178,2,4,2,2,1,0,2300,7000,891,89,10280,0,0,0,0,1
179,3,3,0,9,0,1,1828,12000,472,153,14450,0,0,0,0,1
64,2,1,0,1,1,0,300,1750,42,26,2118,0,0,1,0,0
60,2,1,0,1,1,0,326,990,25,15,1356,0,0,1,0,0
55,1,1,1,11,0,0,696,2200,148,28,3072,0,0,0,0,1
50,1,1,0,8,0,0,470,1970,0,25,2465,0,0,0,0,1
82,3,2,2,19,0,0,470,1994,0,26,2490,0,0,0,0,1
60,1,1,1,7,1,0,650,1210,106,16,1982,0,0,0,1,0
40,1,1,1,9,0,1,1300,1200,68,18,2586,0,0,1,0,0
230,4,4,8,0,1,0,0,5100,320,77,5497,0,1,0,0,0
73,2,1,1,2,1,0,680,1300,20,17,2017,0,0,0,0,1
79,2,2,1,1,1,1,600,2000,75,26,2701,0,0,0,0,1
230,3,4,2,3,1,0,2000,4800,292,61,7153,0,0,0,0,1
214,3,3,3,4,1,0,3575,14000,1050,181,18810,0,0,0,1,0
120,2,1,0,0,1,0,0,1500,90,23,1613,0,0,0,0,1
200,4,2,1,0,0,0,0,2500,334,38,2872,0,0,0,0,1
85,3,2,2,9,0,1,940,3300,102,49,4391,0,0,1,0,0
45,1,1,1,1,0,1,3000,5520,0,70,8590,0,0,0,0,1
30,1,1,0,4,1,0,198,755,22,12,987,0,0,1,0,0
57,2,2,1,3,1,0,476,2300,0,30,2806,0,0,0,0,1
500,4,7,3,0,1,0,0,15000,2500,226,17730,0,0,0,0,1
322,4,5,5,17,1,1,2700,15000,1875,191,19770,0,0,0,0,1
20,1,1,0,3,0,0,224,1530,0,20,1774,0,0,0,0,1
100,2,2,1,0,0,0,0,1346,0,24,1370,0,0,1,0,0
620,4,6,4,1,1,0,8133,15000,4520,191,27840,0,0,0,0,1
240,4,3,5,0,1,0,0,2500,120,45,2665,0,0,1,0,0
95,3,2,2,10,1,0,900,7000,142,89,8131,0,0,0,0,1
35,1,1,1,6,1,0,542,2100,99,27,2768,0,0,0,0,1
325,5,4,7,0,1,1,0,8900,417,146,9463,1,0,0,0,0
58,3,1,1,1,1,1,456,2800,21,36,3313,0,0,0,0,1
200,4,4,3,6,0,0,1400,9000,1000,115,11520,0,0,0,0,1
92,3,2,2,2,1,0,1407,1100,250,14,2771,0,0,0,0,1
65,2,1,1,9,1,0,450,1545,94,7,2096,1,0,0,0,0
57,2,1,0,2,1,0,378,800,31,11,1220,0,1,0,0,0
50,2,1,1,2,1,0,400,1600,0,21,2021,0,0,0,0,1
165,4,5,2,4,1,1,2500,9500,315,121,12440,0,0,0,0,1
70,2,1,1,6,1,0,900,1900,122,25,2947,0,0,0,1,0
230,4,3,1,1,0,0,2400,4000,513,51,6964,0,0,0,0,1
34,1,1,0,3,0,1,820,2000,114,26,2960,0,0,0,1,0
25,1,1,0,0,0,0,0,660,0,11,671,0,0,0,1,0
50,2,1,1,2,1,0,0,1800,0,23,1823,0,0,0,0,1
120,3,2,2,2,1,1,700,2975,155,44,3874,0,0,1,0,0
60,2,1,1,0,1,0,0,1400,96,25,1521,0,0,1,0,0
67,2,2,1,8,1,0,980,2240,215,29,3464,0,0,0,0,1
22,1,1,0,26,1,0,384,2100,40,27,2551,0,0,0,0,1
197,3,1,2,0,1,0,0,2100,290,32,2422,0,0,0,0,1
105,3,3,1,3,1,1,1300,2300,130,34,3764,0,0,1,0,0
80,2,2,1,0,0,0,0,1556,0,8,1564,0,0,0,0,1
140,4,2,2,5,0,0,820,2500,253,34,3607,1,0,0,0,0
70,2,2,1,9,1,0,1200,4000,184,52,5436,0,0,0,1,0
383,5,5,4,0,1,0,0,10000,250,178,10430,0,0,1,0,0
172,3,4,3,5,1,0,1650,9000,900,115,11670,0,0,0,0,1
57,2,2,1,6,0,0,425,1800,75,27,2327,0,0,1,0,0
32,1,1,1,23,1,0,1800,2000,416,26,4242,0,0,0,0,1
341,10,6,7,0,1,0,0,5500,459,91,6050,1,0,0,0,0
600,5,6,8,0,1,1,0,10500,642,173,11320,1,0,0,0,0
43,2,1,1,13,0,0,307,2000,18,26,2351,0,0,0,0,1
98,3,2,1,1,1,0,727,1233,84,16,2060,0,1,0,0,0
36,2,1,0,6,1,0,590,1790,0,23,2403,0,0,0,0,1
42,1,1,0,4,1,1,500,2800,79,37,3416,0,0,0,1,0
120,3,3,3,8,0,0,700,2700,167,35,3602,0,1,0,0,0
78,2,2,1,8,1,0,720,1400,290,19,2429,0,0,0,1,0
113,3,4,2,7,1,0,1600,4000,591,51,6242,0,0,0,0,1
47,2,1,1,1,0,0,560,1390,0,18,1968,0,0,0,0,1
60,2,2,1,5,1,0,478,1300,0,17,1795,0,0,0,0,1
77,2,1,0,1,0,0,0,1130,25,17,1172,0,0,1,0,0
75,2,2,1,3,1,0,200,1500,142,22,1864,0,0,1,0,0
